Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Coronary artery disease	460	7	2.7801817510496375e-05	0.0056066998646167685	EPRS:PARP1:RNASE12:SERPINA1:APOE:REST:LPL	
GWAScatalog	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	100	4	4.122976216169016e-05	0.0070733191760070915	RNASE12:APOE:REST:LPL	
GWAScatalog	Mosquito bite size	101	4	4.2868601066709646e-05	0.0070733191760070915	SP3:KDR:PDLIM4:PLEC	
GWAScatalog	Metabolite levels	117	4	7.607955555579032e-05	0.011507032777813286	SERPINA1:APOE:PLEK:LPL	
GWAScatalog	Cerebrospinal fluid p-Tau181p:AB1-42 ratio	9	2	0.00012780726889221667	0.017843861003028712	APOE:TTC28	
GWAScatalog	Medication use (antithrombotic agents)	12	2	0.00023344845235152026	0.030264924358429233	APOE:LPL	
GWAScatalog	Sum eosinophil basophil counts	160	4	0.0002537612499630174	0.030458702039316807	IL4R:ZFPM1:IRAK2:JAK2	
GWAScatalog	Lipoprotein phospholipase A2 activity in cardiovascular disease	13	2	0.00027555384746157086	0.030458702039316807	APOE:LPL	
GWAScatalog	Reticulocyte count	165	4	0.00028528811827459267	0.030458702039316807	ZFPM1:APOE:ARHGEF3:EGF	
GWAScatalog	Eosinophil counts	186	4	0.00044895348383062274	0.04327245940387761	IL4R:ZFPM1:IRAK2:JAK2	
GWAScatalog	Medication use (HMG CoA reductase inhibitors)	78	3	0.00045494985738240315	0.04327245940387761	APOE:LPL:PLEC	
GWAScatalog	Total cholesterol levels	189	4	0.0004768315085826734	0.04327245940387761	SERPINA1:APOE:PLEC:JAK2	
GWAScatalog	High density lipoprotein cholesterol levels	81	3	0.000508153776873674	0.043919005001224684	OAS3:APOE:LPL	
Chemical_and_Genetic_pertubation	PUJANA_BREAST_CANCER_LIT_INT_NETWORK	101	7	9.90380987427436e-10	2.163469737898672e-06	BLM:EP300:KAT2B:MLH1:MDC1:JAK2:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_BREAST_CANCER_LIT_INT_NETWORK
Chemical_and_Genetic_pertubation	BLALOCK_ALZHEIMERS_DISEASE_UP	1662	18	1.3103995989695164e-09	2.163469737898672e-06	EPRS:BRCA1:ICAM1:TYK2:SP3:TRIB3:EP300:KAT2B:HSPBAP1:GMPS:REST:EGF:PDLIM4:TAP1:CTSB:LPL:PLEC:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BLALOCK_ALZHEIMERS_DISEASE_UP
Chemical_and_Genetic_pertubation	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	204	8	5.4661978812563935e-09	6.01646180130287e-06	FOXM1:ICAM1:APOE:TLR2:HSPA4:LARS:TAP1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
Chemical_and_Genetic_pertubation	KAUFFMANN_DNA_REPAIR_GENES	231	8	1.4425544419225525e-08	1.190828691807067e-05	PARP1:POLE:BLM:BRCA1:MLH1:POLQ:CCNH:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KAUFFMANN_DNA_REPAIR_GENES
Chemical_and_Genetic_pertubation	MITSIADES_RESPONSE_TO_APLIDIN_DN	249	8	2.5823973589752226e-08	1.705415215867237e-05	EPRS:PARP1:FOXM1:MAPK6:BLM:KAT2B:GMPS:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MITSIADES_RESPONSE_TO_APLIDIN_DN
Chemical_and_Genetic_pertubation	CHEN_METABOLIC_SYNDROM_NETWORK	1211	14	5.4979115958087734e-08	3.025684014893428e-05	LGALS3:FOS:SERPINA1:CES1:PLEK:FRZB:SYNJ1:TTC28:TLR2:PDLIM4:CSF1R:UBD:CTSB:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHEN_METABOLIC_SYNDROM_NETWORK
Chemical_and_Genetic_pertubation	DELYS_THYROID_CANCER_UP	443	9	1.6609729344022913e-07	7.83504661342338e-05	LGALS3:SERPINA1:ICAM1:APOE:TLR2:PDLIM4:CSF1R:CTSB:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/DELYS_THYROID_CANCER_UP
Chemical_and_Genetic_pertubation	PUJANA_ATM_PCC_NETWORK	1381	14	2.730462957476356e-07	0.00010317066517641131	PARP1:FOXM1:POLE:BLM:BRCA1:PLEK:SP3:EP300:TLR6:PAICS:HSPA4:TAP1:JAK2:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_ATM_PCC_NETWORK
Chemical_and_Genetic_pertubation	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	139	6	2.812041146540587e-07	0.00010317066517641131	LGALS3:TLR6:CSF1R:UBD:TAP1:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP
Chemical_and_Genetic_pertubation	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	503	9	4.81038296746671e-07	0.00014878472642780246	EPRS:FOXM1:SERPINA1:ZFPM1:APOE:ACTR1B:KAT2B:CSF1R:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN
Chemical_and_Genetic_pertubation	HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	81	5	4.956486949442238e-07	0.00014878472642780246	FOS:PLEK:TLR2:CSF1R:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN
Chemical_and_Genetic_pertubation	SANA_TNF_SIGNALING_UP	83	5	5.600208503376359e-07	0.00015409907065123946	OAS3:ICAM1:TLR2:UBD:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/SANA_TNF_SIGNALING_UP
Chemical_and_Genetic_pertubation	GEORGES_TARGETS_OF_MIR192_AND_MIR215	890	11	9.120070585476108e-07	0.00023164979287109314	FOS:HERC2:BLM:BRCA1:ACTR1B:TRIB3:KAT2B:POLQ:HSPBAP1:LARS:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GEORGES_TARGETS_OF_MIR192_AND_MIR215
Chemical_and_Genetic_pertubation	GRADE_COLON_AND_RECTAL_CANCER_UP	290	7	1.3809939016023455e-06	0.00032571727593506744	EPRS:POLQ:HSPA4:UBD:MDC1:PMPCB:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRADE_COLON_AND_RECTAL_CANCER_UP
Chemical_and_Genetic_pertubation	GRESHOCK_CANCER_COPY_NUMBER_UP	323	7	2.8161081163016003e-06	0.0006030924871484552	BLM:BRCA1:EP300:MLH1:GMPS:JAK2:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRESHOCK_CANCER_COPY_NUMBER_UP
Chemical_and_Genetic_pertubation	GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	1010	11	3.091581975529273e-06	0.0006030924871484552	PARP1:HERC2:MAPK6:IL4R:SP3:TTC28:MLH1:ARHGEF3:HSPA4:FGFR4:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS
Chemical_and_Genetic_pertubation	ONDER_CDH1_TARGETS_2_DN	469	8	3.1049582924057354e-06	0.0006030924871484552	OAS3:FOS:SERPINA1:IL4R:ICAM1:RIPK4:ARHGEF3:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ONDER_CDH1_TARGETS_2_DN
Chemical_and_Genetic_pertubation	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1720	14	3.654394177073631e-06	0.000646785605168169	DLAT:FOXM1:POLE:ZFPM1:SP3:TRIB3:TTC28:KAT2B:ZNF445:TLR6:PAICS:CCNH:HSPA4:PMPCB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN
Chemical_and_Genetic_pertubation	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	337	7	3.72166156819964e-06	0.000646785605168169	PARP1:HERC2:MAPK6:IL4R:CCNH:FGFR4:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP
Chemical_and_Genetic_pertubation	ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP	221	6	4.188800388146741e-06	0.000691570944083027	ICAM1:IRAK2:TLR2:TAP1:NFKBIE:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP
Chemical_and_Genetic_pertubation	DANG_BOUND_BY_MYC	1059	11	4.853037291641276e-06	0.000753447336355169	PARP1:FOXM1:BLM:ASB16:ICAM1:TYK2:PAICS:HSPA4:FGFR4:PMPCB:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/DANG_BOUND_BY_MYC
Chemical_and_Genetic_pertubation	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	1286	12	5.112003905204619e-06	0.000753447336355169	PARP1:DLAT:FOXM1:MAPK6:BLM:CES1:BRCA1:TRIB3:POLQ:PAICS:LARS:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	862	10	5.248118938876101e-06	0.000753447336355169	EPRS:PARP1:CES1:MLH1:GMPS:RIOK2:LARS:UBD:MDC1:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
Chemical_and_Genetic_pertubation	KAUFFMANN_MELANOMA_RELAPSE_UP	61	4	5.80206581591011e-06	0.0007663368529654073	BLM:BRCA1:POLQ:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/KAUFFMANN_MELANOMA_RELAPSE_UP
Chemical_and_Genetic_pertubation	LINDSTEDT_DENDRITIC_CELL_MATURATION_A	61	4	5.80206581591011e-06	0.0007663368529654073	ICAM1:PLEK:TLR2:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/LINDSTEDT_DENDRITIC_CELL_MATURATION_A
Chemical_and_Genetic_pertubation	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	240	6	6.715940525875959e-06	0.0008529244467862468	SERPINA1:CES1:IRAK2:FGFRL1:PDLIM4:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/SENESE_HDAC1_AND_HDAC2_TARGETS_UP
Chemical_and_Genetic_pertubation	WONG_ADULT_TISSUE_STEM_MODULE	709	9	7.9290670911631e-06	0.0009135497319191629	FOS:ZFPM1:ICAM1:APOE:PLEK:TRIB3:TTC28:REST:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/WONG_ADULT_TISSUE_STEM_MODULE
Chemical_and_Genetic_pertubation	QI_PLASMACYTOMA_UP	248	6	8.09605720456978e-06	0.0009135497319191629	IL4R:ZFPM1:PLEK:CSF1R:NFKBIE:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/QI_PLASMACYTOMA_UP
Chemical_and_Genetic_pertubation	WANG_SMARCE1_TARGETS_DN	381	7	8.28686254325821e-06	0.0009135497319191629	DLAT:OAS3:MAPK6:IL4R:KAT2B:HSPA4:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/WANG_SMARCE1_TARGETS_DN
Chemical_and_Genetic_pertubation	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1121	11	8.299967279701661e-06	0.0009135497319191629	OAS3:FOS:IL4R:ACTR1B:RIPK4:TLR2:FGFR4:TAP1:NFKBIE:CTSB:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP
Chemical_and_Genetic_pertubation	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	717	9	8.672148251198789e-06	0.0009237236621115613	EPRS:FOXM1:TRIB3:IRAK2:PAICS:RIOK2:HSPA4:LARS:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP
Chemical_and_Genetic_pertubation	PUJANA_BRCA1_PCC_NETWORK	1617	13	9.818313100337503e-06	0.0009653236240526311	EPRS:PARP1:DLAT:FOXM1:POLE:BLM:BRCA1:PLEK:GMPS:PAICS:CCNH:HSPA4:PMPCB	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_BRCA1_PCC_NETWORK
Chemical_and_Genetic_pertubation	MCLACHLAN_DENTAL_CARIES_UP	257	6	9.914838386809004e-06	0.0009653236240526311	SERPINA1:ICAM1:APOE:PLEK:CSF1R:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/MCLACHLAN_DENTAL_CARIES_UP
Chemical_and_Genetic_pertubation	COLLIS_PRKDC_SUBSTRATES	22	3	9.939734469348715e-06	0.0009653236240526311	PARP1:FOS:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/COLLIS_PRKDC_SUBSTRATES
Chemical_and_Genetic_pertubation	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	74	4	1.2556879813830199e-05	0.001184651918436209	ICAM1:TLR2:NFKBIE:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/SEKI_INFLAMMATORY_RESPONSE_LPS_UP
Chemical_and_Genetic_pertubation	PUJANA_CHEK2_PCC_NETWORK	760	9	1.3774198069778248e-05	0.0012634000562891047	PARP1:DLAT:FOXM1:POLE:BLM:BRCA1:GMPS:PAICS:HSPA4	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_CHEK2_PCC_NETWORK
Chemical_and_Genetic_pertubation	LEE_AGING_CEREBELLUM_UP	78	4	1.547781063229254e-05	0.00138129001913054	EPRS:LGALS3:FOS:APOE	http://www.gsea-msigdb.org/gsea/msigdb/cards/LEE_AGING_CEREBELLUM_UP
Chemical_and_Genetic_pertubation	PUJANA_BRCA2_PCC_NETWORK	423	7	1.627142335965003e-05	0.001413901050883274	FOXM1:POLE:BLM:BRCA1:MLH1:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_BRCA2_PCC_NETWORK
Chemical_and_Genetic_pertubation	PUJANA_XPRSS_INT_NETWORK	168	5	1.788015758829501e-05	0.0015138533424756443	FOXM1:POLE:BLM:BRCA1:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_XPRSS_INT_NETWORK
Chemical_and_Genetic_pertubation	NUYTTEN_EZH2_TARGETS_UP	1031	10	2.4642523974139395e-05	0.002034240354065207	OAS3:LGALS3:MAPK6:ICAM1:TLR2:TAP1:NFKBIE:CTSB:RIPK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/NUYTTEN_EZH2_TARGETS_UP
Chemical_and_Genetic_pertubation	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	821	9	2.5275643926538377e-05	0.0020356140547665787	LGALS3:FOS:TRIB3:EP300:ARHGEF3:HSPBAP1:TLR2:HSPA4:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP
Chemical_and_Genetic_pertubation	BURTON_ADIPOGENESIS_6	191	5	3.3075612556303964e-05	0.0025888972954762174	DLAT:NDUFA9:APOE:KAT2B:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_6
Chemical_and_Genetic_pertubation	CROONQUIST_IL6_DEPRIVATION_DN	95	4	3.371368373878781e-05	0.0025888972954762174	FOXM1:BRCA1:FRZB:GMPS	http://www.gsea-msigdb.org/gsea/msigdb/cards/CROONQUIST_IL6_DEPRIVATION_DN
Chemical_and_Genetic_pertubation	DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	323	6	3.585558613773213e-05	0.002690798759699807	FOXM1:POLE:BLM:BRCA1:POLQ:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP
Chemical_and_Genetic_pertubation	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	664	8	3.809133197852556e-05	0.002795057293179809	EPRS:DLAT:FOXM1:BRCA1:POLQ:GMPS:PAICS:HSPA4	http://www.gsea-msigdb.org/gsea/msigdb/cards/CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN
Chemical_and_Genetic_pertubation	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	203	5	4.42125433135366e-05	0.003130195658542385	EPRS:DLAT:APOE:TRIB3:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP
Chemical_and_Genetic_pertubation	BASSO_CD40_SIGNALING_UP	102	4	4.4554571759991546e-05	0.003130195658542385	ICAM1:PLEK:TAP1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/BASSO_CD40_SIGNALING_UP
Chemical_and_Genetic_pertubation	FEVR_CTNNB1_TARGETS_UP	687	8	4.839309364181619e-05	0.0033290415667766053	LGALS3:FOS:MAPK6:PLEK:CSF1R:TAP1:CTSB:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/FEVR_CTNNB1_TARGETS_UP
Chemical_and_Genetic_pertubation	GRUETZMANN_PANCREATIC_CANCER_UP	346	6	5.251915270837124e-05	0.003529864308780045	DLAT:NDUFA9:SERPINA1:IL4R:TAP1:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRUETZMANN_PANCREATIC_CANCER_UP
Chemical_and_Genetic_pertubation	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	6	2	5.34503983764392e-05	0.003529864308780045	SERPINA1:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN
Chemical_and_Genetic_pertubation	BROWNE_HCMV_INFECTION_2HR_UP	39	3	5.76340503581823e-05	0.0037315222408376074	FOS:ICAM1:APOE	http://www.gsea-msigdb.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_2HR_UP
Chemical_and_Genetic_pertubation	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	216	5	5.934240856350245e-05	0.0037682429437824057	LGALS3:SERPINA1:IL4R:TLR2:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/VERHAAK_GLIOBLASTOMA_MESENCHYMAL
Chemical_and_Genetic_pertubation	CAIRO_LIVER_DEVELOPMENT_DN	218	5	6.198591582968955e-05	0.003804771021713091	SERPINA1:CES1:BRCA1:APOE:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/CAIRO_LIVER_DEVELOPMENT_DN
Chemical_and_Genetic_pertubation	AIYAR_COBRA1_TARGETS_UP	40	3	6.222217903467805e-05	0.003804771021713091	EPRS:TRIB3:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/AIYAR_COBRA1_TARGETS_UP
Chemical_and_Genetic_pertubation	LENAOUR_DENDRITIC_CELL_MATURATION_UP	116	4	7.35836488531935e-05	0.004406892006951007	APOE:CCNH:PDLIM4:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/LENAOUR_DENDRITIC_CELL_MATURATION_UP
Chemical_and_Genetic_pertubation	BUSA_SAM68_TARGETS_DN	7	2	7.473832598099831e-05	0.004406892006951007	BRCA1:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/BUSA_SAM68_TARGETS_DN
Chemical_and_Genetic_pertubation	BENPORATH_MYC_TARGETS_WITH_EBOX	229	5	7.819120870468423e-05	0.004476859360542207	PARP1:FOXM1:ICAM1:PAICS:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/BENPORATH_MYC_TARGETS_WITH_EBOX
Chemical_and_Genetic_pertubation	PUJANA_BRCA_CENTERED_NETWORK	118	4	7.863653631479346e-05	0.004476859360542207	POLE:BLM:BRCA1:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_BRCA_CENTERED_NETWORK
Chemical_and_Genetic_pertubation	GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	547	7	8.267536847046737e-05	0.004597883525426596	OAS3:REST:EGF:TLR2:CCNH:RIOK2:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP
Chemical_and_Genetic_pertubation	KRIEG_HYPOXIA_NOT_VIA_KDM3A	743	8	8.354724758497751e-05	0.004597883525426596	FOXM1:POLE:LGALS3:ICAM1:TRIB3:RIPK4:KAT2B:FGFRL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIEG_HYPOXIA_NOT_VIA_KDM3A
Chemical_and_Genetic_pertubation	ALFANO_MYC_TARGETS	235	5	8.830654497679795e-05	0.0046905941878771515	BLM:FRZB:PAICS:PDLIM4:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/ALFANO_MYC_TARGETS
Chemical_and_Genetic_pertubation	FEVR_CTNNB1_TARGETS_DN	553	7	8.847655121838521e-05	0.0046905941878771515	FOXM1:POLE:CES1:BRCA1:SP3:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/FEVR_CTNNB1_TARGETS_DN
Chemical_and_Genetic_pertubation	MISSIAGLIA_REGULATED_BY_METHYLATION_DN	122	4	8.94934687571958e-05	0.0046905941878771515	FOXM1:GMPS:PAICS:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MISSIAGLIA_REGULATED_BY_METHYLATION_DN
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_CANCER_UP	971	9	9.203038550792067e-05	0.004748192702299282	EPRS:PARP1:CES1:FRZB:IRAK2:GMPS:UBD:MDC1:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_UP
Chemical_and_Genetic_pertubation	KHETCHOUMIAN_TRIM24_TARGETS_UP	46	3	9.482170446508688e-05	0.00480420064720913	LGALS3:FOS:ICAM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KHETCHOUMIAN_TRIM24_TARGETS_UP
Chemical_and_Genetic_pertubation	MARSON_BOUND_BY_FOXP3_STIMULATED	977	9	9.642778303513591e-05	0.00480420064720913	MAPK6:BRCA1:KAT2B:MLH1:HSPBAP1:PAICS:REST:RIOK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_STIMULATED
Chemical_and_Genetic_pertubation	WINTER_HYPOXIA_METAGENE	240	5	9.748075207844085e-05	0.00480420064720913	FOS:ICAM1:KDR:PAICS:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/WINTER_HYPOXIA_METAGENE
Chemical_and_Genetic_pertubation	TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	393	6	0.00010572666177547648	0.005133962311509167	FOS:SERPINA1:IL4R:CES1:APOE:FRZB	http://www.gsea-msigdb.org/gsea/msigdb/cards/TARTE_PLASMA_CELL_VS_PLASMABLAST_UP
Chemical_and_Genetic_pertubation	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN	49	3	0.00011461575760636919	0.005406589023089015	APOE:FRZB:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN
Chemical_and_Genetic_pertubation	FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	49	3	0.00011461575760636919	0.005406589023089015	FOXM1:POLE:BLM	http://www.gsea-msigdb.org/gsea/msigdb/cards/FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN
Chemical_and_Genetic_pertubation	MARTINEZ_TP53_TARGETS_DN	578	7	0.00011634239157862223	0.005410740521022684	EPRS:APOE:RIPK4:RIOK2:CSF1R:CTSB:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARTINEZ_TP53_TARGETS_DN
Chemical_and_Genetic_pertubation	AFFAR_YY1_TARGETS_DN	252	5	0.00012249124979223281	0.005617584816860454	FOXM1:SERPINA1:TRIB3:RIPK4:REST	http://www.gsea-msigdb.org/gsea/msigdb/cards/AFFAR_YY1_TARGETS_DN
Chemical_and_Genetic_pertubation	BORLAK_LIVER_CANCER_EGF_UP	53	3	0.00014494114388175852	0.0065561048917474885	FOS:TLR6:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/BORLAK_LIVER_CANCER_EGF_UP
Chemical_and_Genetic_pertubation	RADAEVA_RESPONSE_TO_IFNA1_DN	10	2	0.0001595622552416192	0.007119926578484144	FOS:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/RADAEVA_RESPONSE_TO_IFNA1_DN
Chemical_and_Genetic_pertubation	NADLER_OBESITY_UP	56	3	0.00017080951728752375	0.007520173681112046	LGALS3:CSF1R:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/NADLER_OBESITY_UP
Chemical_and_Genetic_pertubation	KAUFFMANN_DNA_REPLICATION_GENES	147	4	0.00018357365000217733	0.007975792004041967	BLM:BRCA1:POLQ:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/KAUFFMANN_DNA_REPLICATION_GENES
Chemical_and_Genetic_pertubation	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	839	8	0.00019209017653617236	0.008184088224136977	LGALS3:MAPK6:IL4R:RIPK4:ARHGEF3:MDC1:PLEC:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
Chemical_and_Genetic_pertubation	TSAI_RESPONSE_TO_IONIZING_RADIATION	149	4	0.00019332491868040102	0.008184088224136977	LGALS3:EP300:NFKBIE:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/TSAI_RESPONSE_TO_IONIZING_RADIATION
Chemical_and_Genetic_pertubation	HELLER_SILENCED_BY_METHYLATION_UP	281	5	0.00020323368459362925	0.008494653500356504	FOXM1:ICAM1:APOE:PLEK:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_SILENCED_BY_METHYLATION_UP
Chemical_and_Genetic_pertubation	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	154	4	0.0002193324005957669	0.009052944834590279	FOXM1:BLM:POLQ:GMPS	http://www.gsea-msigdb.org/gsea/msigdb/cards/SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP
Chemical_and_Genetic_pertubation	GROSS_HYPOXIA_VIA_ELK3_DN	156	4	0.00023040871651816862	0.009392710888185095	EPRS:FOS:PLEK:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GROSS_HYPOXIA_VIA_ELK3_DN
Chemical_and_Genetic_pertubation	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	159	4	0.00024777052019824914	0.00997729582554413	SERPINA1:TRIB3:TLR2:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP
Chemical_and_Genetic_pertubation	ENK_UV_RESPONSE_EPIDERMIS_UP	295	5	0.0002543425231055039	0.010007809983880149	POLE:SERPINA1:IL4R:HTT:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/ENK_UV_RESPONSE_EPIDERMIS_UP
